spot_key;curve_set;valid_at;source_model;wind_speed_10m_kn;wind_gusts_10m_kn;wind_direction_10m_deg;temperature_2m_c;precipitation_mm;cloud_cover_max_pct
excenevex;ICONIFS;2026-08-21T03:00;ICONCH1;3.30;6.60;253.0;19.5;0.00;100.0
excenevex;ICONIFS;2026-08-21T04:00;ICONCH1;0.80;5.40;225.0;19.5;0.00;100.0
excenevex;ICONIFS;2026-08-21T05:00;ICONCH1;0.90;1.40;153.0;18.3;0.00;100.0
excenevex;ICONIFS;2026-08-21T06:00;ICONCH1;4.20;8.00;167.0;18.1;2.00;100.0
excenevex;ICONIFS;2026-08-21T07:00;ICONCH1;4.80;7.20;238.0;17.9;3.50;100.0
excenevex;ICONIFS;2026-08-21T08:00;ICONCH1;3.70;5.60;298.0;17.2;4.10;100.0
excenevex;ICONIFS;2026-08-21T09:00;ICONCH1;1.40;5.60;315.0;17.4;1.80;100.0
excenevex;ICONIFS;2026-08-21T10:00;ICONCH1;2.90;4.70;340.0;17.8;0.20;100.0
excenevex;ICONIFS;2026-08-21T11:00;ICONCH1;2.20;3.30;165.0;17.2;1.90;100.0
excenevex;ICONIFS;2026-08-21T12:00;ICONCH1;0.50;7.60;135.0;17.1;1.20;100.0
excenevex;ICONIFS;2026-08-21T13:00;ICONCH1;3.10;4.70;210.0;17.2;0.80;100.0
excenevex;ICONIFS;2026-08-21T14:00;ICONCH1;2.60;5.80;163.0;17.9;0.00;70.0
excenevex;ICONIFS;2026-08-21T15:00;ICONCH1;4.70;7.80;197.0;19.6;0.00;69.0
excenevex;ICONIFS;2026-08-21T16:00;ICONCH1;6.00;9.10;216.0;20.8;0.00;35.0
excenevex;ICONIFS;2026-08-21T17:00;ICONCH1;6.60;9.70;236.0;21.5;0.00;92.0
excenevex;ICONIFS;2026-08-21T18:00;ICONCH1;6.40;10.10;272.0;21.8;0.00;100.0
excenevex;ICONIFS;2026-08-21T19:00;ICONCH1;3.70;22.90;141.0;18.4;10.80;92.0
excenevex;ICONIFS;2026-08-21T20:00;ICONCH1;2.70;8.60;184.0;18.7;0.00;79.0
excenevex;ICONIFS;2026-08-21T21:00;ICONCH1;1.80;3.90;276.0;19.3;0.00;43.0
excenevex;ICONIFS;2026-08-21T22:00;ICONCH1;5.80;14.00;192.0;17.9;0.00;99.0
excenevex;ICONIFS;2026-08-21T23:00;ICONCH1;3.20;8.00;223.0;18.3;0.00;0.0
excenevex;ICONIFS;2026-08-22T00:00;ICONCH1;2.80;5.10;231.0;17.9;0.00;30.0
excenevex;ICONIFS;2026-08-22T01:00;ICONCH1;2.90;4.90;200.0;16.8;0.00;58.0
excenevex;ICONIFS;2026-08-22T02:00;ICONCH1;3.10;4.50;187.0;16.1;0.00;28.0
excenevex;ICONIFS;2026-08-22T03:00;ICONCH1;3.80;5.20;201.0;15.3;0.00;47.0
excenevex;ICONIFS;2026-08-22T04:00;ICONCH1;4.80;6.80;220.0;15.4;0.00;38.0
excenevex;ICONIFS;2026-08-22T05:00;ICONCH1;3.40;6.80;193.0;15.1;0.00;49.0
excenevex;ICONIFS;2026-08-22T06:00;ICONCH1;2.80;4.70;214.0;15.5;0.00;40.0
excenevex;ICONIFS;2026-08-22T07:00;ICONCH1;2.60;4.30;222.0;15.4;0.00;39.0
excenevex;ICONIFS;2026-08-22T08:00;ICONCH1;2.80;4.10;192.0;15.9;0.00;33.0
excenevex;ICONIFS;2026-08-22T09:00;ICONCH1;3.30;5.20;183.0;16.5;0.00;29.0
excenevex;ICONIFS;2026-08-22T10:00;ICONCH1;1.90;5.10;135.0;18.7;0.00;0.0
excenevex;ICONIFS;2026-08-22T11:00;ICONCH1;1.80;3.50;77.0;19.8;0.00;0.0
excenevex;ICONIFS;2026-08-22T12:00;ICONCH1;3.00;4.70;67.0;20.2;0.00;0.0
excenevex;ICONIFS;2026-08-22T13:00;ICONCH1;3.80;5.80;66.0;20.8;0.00;0.0
excenevex;ICONIFS;2026-08-22T14:00;ICONCH1;3.20;7.20;57.0;21.4;0.00;53.0
excenevex;ICONIFS;2026-08-22T15:00;ICONCH1;7.40;10.50;35.0;21.7;0.00;0.0
excenevex;ICONIFS;2026-08-22T16:00;ICONCH1;5.10;11.30;40.0;21.9;0.00;71.0
excenevex;ICONIFS;2026-08-22T17:00;ICONCH1;4.00;7.60;67.0;22.4;0.00;100.0
excenevex;ICONIFS;2026-08-22T18:00;ICONCH1;3.40;6.00;77.0;22.7;0.00;100.0
excenevex;ICONIFS;2026-08-22T19:00;ICONCH1;1.50;5.20;50.0;22.7;0.00;96.0
excenevex;ICONIFS;2026-08-22T20:00;ICONCH1;9.30;13.20;2.0;22.6;0.00;70.0
excenevex;ICONIFS;2026-08-22T21:00;ICONCH2;12.90;21.40;16.0;21.8;0.00;0.0
excenevex;ICONIFS;2026-08-22T22:00;ICONCH2;14.10;18.70;23.0;21.3;0.00;0.0
excenevex;ICONIFS;2026-08-22T23:00;ICONCH2;14.20;18.90;22.0;20.6;0.00;0.0
excenevex;ICONIFS;2026-08-23T00:00;ICONCH2;15.90;21.40;24.0;20.2;0.00;0.0
excenevex;ICONIFS;2026-08-23T01:00;ICONCH2;15.10;21.40;26.0;19.9;0.00;3.0
excenevex;ICONIFS;2026-08-23T02:00;ICONCH2;14.60;20.00;30.0;19.7;0.00;82.0
excenevex;ICONIFS;2026-08-23T03:00;ICONCH2;14.40;19.60;33.0;19.5;0.00;100.0
excenevex;ICONIFS;2026-08-23T04:00;ICONCH2;14.20;19.00;35.0;19.2;0.00;100.0
excenevex;ICONIFS;2026-08-23T05:00;ICONCH2;12.50;18.90;41.0;18.8;0.00;83.0
excenevex;ICONIFS;2026-08-23T06:00;ICONCH2;9.90;16.50;45.0;18.4;0.00;85.0
excenevex;ICONIFS;2026-08-23T07:00;ICONCH2;10.30;13.60;44.0;18.1;0.00;3.0
excenevex;ICONIFS;2026-08-23T08:00;ICONCH2;11.30;14.80;41.0;18.0;0.00;0.0
excenevex;ICONIFS;2026-08-23T09:00;ICONCH2;11.30;15.60;41.0;18.1;0.00;1.0
excenevex;ICONIFS;2026-08-23T10:00;ICONCH2;10.00;14.80;44.0;18.4;0.00;0.0
excenevex;ICONIFS;2026-08-23T11:00;ICONCH2;8.90;12.80;48.0;18.8;0.00;0.0
excenevex;ICONIFS;2026-08-23T12:00;ICONCH2;7.70;11.70;49.0;19.7;0.00;0.0
excenevex;ICONIFS;2026-08-23T13:00;ICONCH2;6.10;9.90;53.0;20.5;0.00;0.0
excenevex;ICONIFS;2026-08-23T14:00;ICONCH2;4.10;8.00;71.0;21.1;0.00;5.0
excenevex;ICONIFS;2026-08-23T15:00;ICONCH2;3.80;5.40;69.0;22.0;0.00;4.0
excenevex;ICONIFS;2026-08-23T16:00;ICONCH2;3.70;5.10;72.0;22.7;0.00;0.0
excenevex;ICONIFS;2026-08-23T17:00;ICONCH2;3.90;5.20;72.0;23.5;0.00;0.0
excenevex;ICONIFS;2026-08-23T18:00;ICONCH2;4.40;5.80;67.0;24.1;0.00;0.0
excenevex;ICONIFS;2026-08-23T19:00;ICONCH2;3.80;5.80;30.0;24.2;0.00;0.0
excenevex;ICONIFS;2026-08-23T20:00;ICONCH2;11.30;14.80;11.0;23.8;0.00;0.0
excenevex;ICONIFS;2026-08-23T21:00;ICONCH2;15.20;20.40;13.0;22.9;0.00;0.0
excenevex;ICONIFS;2026-08-23T22:00;ICONCH2;13.20;20.40;19.0;22.3;0.00;0.0
excenevex;ICONIFS;2026-08-23T23:00;ICONCH2;10.80;17.50;34.0;21.7;0.00;0.0
excenevex;ICONIFS;2026-08-24T00:00;ICONCH2;6.00;14.00;57.0;20.8;0.00;6.0
excenevex;ICONIFS;2026-08-24T01:00;ICONCH2;5.20;7.80;68.0;20.1;0.00;22.0
excenevex;ICONIFS;2026-08-24T02:00;ICONCH2;5.90;7.60;63.0;20.0;0.00;4.0
excenevex;ICONIFS;2026-08-24T03:00;ICONCH2;5.90;7.80;56.0;19.8;0.00;0.0
excenevex;ICONIFS;2026-08-24T04:00;ICONCH2;6.10;7.80;50.0;19.8;0.00;18.0
excenevex;ICONIFS;2026-08-24T05:00;ICONCH2;11.60;15.00;31.0;19.7;0.00;4.0
excenevex;ICONIFS;2026-08-24T06:00;ICONCH2;14.00;18.50;31.0;19.2;0.00;5.0
excenevex;ICONIFS;2026-08-24T07:00;ICONCH2;14.10;18.90;30.0;18.8;0.00;0.0
excenevex;ICONIFS;2026-08-24T08:00;ICONCH2;13.30;18.70;31.0;18.5;0.00;1.0
excenevex;ICONIFS;2026-08-24T09:00;ICONCH2;12.60;17.50;34.0;18.6;0.00;1.0
excenevex;ICONIFS;2026-08-24T10:00;ICONCH2;11.40;16.50;43.0;19.0;0.00;2.0
excenevex;ICONIFS;2026-08-24T11:00;ICONCH2;9.10;15.00;52.0;19.5;0.00;0.0
excenevex;ICONIFS;2026-08-24T12:00;ICONCH2;7.50;11.90;59.0;20.3;0.00;100.0
excenevex;ICONIFS;2026-08-24T13:00;ICONCH2;6.30;9.50;63.0;21.2;0.00;0.0
excenevex;ICONIFS;2026-08-24T14:00;ICONCH2;4.40;8.40;67.0;22.1;0.00;3.0
excenevex;ICONIFS;2026-08-24T15:00;ICONCH2;4.10;5.80;73.0;23.1;0.00;0.0
excenevex;ICONIFS;2026-08-24T16:00;ICONCH2;3.40;5.60;66.0;24.2;0.00;0.0
excenevex;ICONIFS;2026-08-24T17:00;ICONCH2;2.30;4.70;31.0;24.8;0.00;5.0
excenevex;ICONIFS;2026-08-24T18:00;ICONCH2;2.60;3.50;13.0;25.2;0.00;100.0
excenevex;ICONIFS;2026-08-24T19:00;ICONCH2;6.60;8.40;47.0;25.3;0.00;100.0
excenevex;ICONIFS;2026-08-24T20:00;ICONCH2;10.60;13.60;17.0;25.7;0.00;100.0
excenevex;ICONIFS;2026-08-24T21:00;ICONCH2;10.80;14.60;23.0;25.2;0.00;100.0
excenevex;ICONIFS;2026-08-24T22:00;ICONCH2;11.30;14.60;24.0;24.7;0.00;100.0
excenevex;ICONIFS;2026-08-24T23:00;ICONCH2;11.00;14.60;32.0;24.2;0.00;100.0
excenevex;ICONIFS;2026-08-25T00:00;ICONCH2;7.60;16.50;40.0;24.0;0.00;100.0
excenevex;ICONIFS;2026-08-25T01:00;ICONCH2;2.30;9.50;95.0;22.3;1.30;100.0
excenevex;ICONIFS;2026-08-25T02:00;ICONCH2;4.90;8.60;171.0;21.2;1.10;100.0
excenevex;ICONIFS;2026-08-25T03:00;ICONCH2;3.50;6.80;243.0;20.2;0.80;100.0
excenevex;ICONIFS;2026-08-25T04:00;ICONCH2;3.20;5.10;317.0;20.4;0.30;100.0
excenevex;ICONIFS;2026-08-25T05:00;ICONCH2;2.30;4.90;90.0;20.8;0.00;100.0
excenevex;ICONIFS;2026-08-25T06:00;ICONCH2;4.10;5.20;73.0;20.9;0.00;96.0
excenevex;ICONIFS;2026-08-25T07:00;ICONCH2;7.90;9.90;65.0;20.7;0.00;59.0
excenevex;ICONIFS;2026-08-25T08:00;ICONCH2;8.90;11.70;32.0;20.3;0.00;94.0
excenevex;ICONIFS;2026-08-25T09:00;ICONCH2;6.80;11.50;37.0;20.6;0.00;86.0
excenevex;ICONIFS;2026-08-25T10:00;ICONCH2;5.40;9.90;64.0;20.8;0.10;81.0
excenevex;ICONIFS;2026-08-25T11:00;ICONCH2;3.60;8.00;61.0;21.1;0.00;53.0
excenevex;ICONIFS;2026-08-25T12:00;ICONCH2;3.00;5.20;40.0;21.5;0.00;30.0
excenevex;ICONIFS;2026-08-25T13:00;ICONCH2;2.50;4.30;32.0;22.0;0.00;0.0
excenevex;ICONIFS;2026-08-25T14:00;ICONCH2;2.80;3.90;56.0;22.6;0.00;0.0
excenevex;ICONIFS;2026-08-25T15:00;ICONCH2;3.00;4.10;58.0;23.3;0.00;0.0
excenevex;ICONIFS;2026-08-25T16:00;ICONCH2;4.60;6.00;40.0;23.8;0.00;2.0
excenevex;ICONIFS;2026-08-25T17:00;ICONCH2;4.90;7.00;67.0;24.9;0.00;63.0
excenevex;ICONIFS;2026-08-25T18:00;ICONCH2;3.80;6.60;69.0;25.7;0.00;50.0
excenevex;ICONIFS;2026-08-25T19:00;ICONCH2;3.60;4.90;29.0;26.0;0.00;100.0
excenevex;ICONIFS;2026-08-25T20:00;ICONCH2;5.30;7.80;36.0;26.1;0.00;98.0
excenevex;ICONIFS;2026-08-25T21:00;ICONCH2;1.40;6.80;16.0;25.9;0.00;91.0
excenevex;ICONIFS;2026-08-25T22:00;ICONCH2;3.30;4.30;273.0;24.7;0.00;83.0
excenevex;ICONIFS;2026-08-25T23:00;ICONCH2;3.10;5.60;173.0;23.5;0.00;100.0
excenevex;ICONIFS;2026-08-26T00:00;ICON13KM;5.90;15.00;279.0;23.0;0.50;100.0
excenevex;ICONIFS;2026-08-26T01:00;ICON13KM;5.70;15.70;278.0;22.3;0.50;100.0
excenevex;ICONIFS;2026-08-26T02:00;ICON13KM;5.50;16.10;274.0;21.8;0.50;100.0
excenevex;ICONIFS;2026-08-26T03:00;ICON13KM;5.30;15.70;262.0;21.5;1.70;89.0
excenevex;ICONIFS;2026-08-26T04:00;ICON13KM;5.30;15.00;246.0;21.4;1.70;79.0
excenevex;ICONIFS;2026-08-26T05:00;ICON13KM;5.50;13.80;238.0;21.5;1.70;68.0
excenevex;ICONIFS;2026-08-26T06:00;ICON13KM;5.60;12.10;241.0;21.7;0.00;66.0
excenevex;ICONIFS;2026-08-26T07:00;ICON13KM;5.60;10.10;250.0;22.0;0.00;64.0
excenevex;ICONIFS;2026-08-26T08:00;ICON13KM;5.60;8.70;256.0;22.3;0.00;62.0
excenevex;ICONIFS;2026-08-26T09:00;ICON13KM;1.20;2.50;351.0;22.5;0.00;41.0
excenevex;ICONIFS;2026-08-26T10:00;ICON13KM;1.00;2.90;338.0;23.4;0.00;25.0
excenevex;ICONIFS;2026-08-26T11:00;ICON13KM;0.70;3.50;326.0;24.5;0.00;9.0
excenevex;ICONIFS;2026-08-26T12:00;ICON13KM;0.60;3.70;270.0;25.5;0.00;6.0
excenevex;ICONIFS;2026-08-26T13:00;ICON13KM;1.40;3.90;225.0;26.7;0.00;3.0
excenevex;ICONIFS;2026-08-26T14:00;ICON13KM;1.80;4.10;212.0;27.7;0.00;0.0
excenevex;ICONIFS;2026-08-26T15:00;ICON13KM;2.10;4.30;202.0;28.5;0.00;0.0
excenevex;ICONIFS;2026-08-26T16:00;ICON13KM;2.20;4.50;190.0;29.3;0.00;0.0
excenevex;ICONIFS;2026-08-26T17:00;ICON13KM;2.10;4.70;175.0;29.7;0.00;0.0
excenevex;ICONIFS;2026-08-26T18:00;ICON13KM;2.40;5.10;151.0;29.8;0.00;5.0
excenevex;ICONIFS;2026-08-26T19:00;ICON13KM;2.80;5.60;129.0;29.6;0.00;10.0
excenevex;ICONIFS;2026-08-26T20:00;ICON13KM;2.80;5.80;115.0;29.1;0.00;15.0
excenevex;ICONIFS;2026-08-26T21:00;ICON13KM;1.80;5.40;84.0;28.2;0.00;12.0
excenevex;ICONIFS;2026-08-26T22:00;ICON13KM;1.80;5.10;18.0;27.1;0.00;9.0
excenevex;ICONIFS;2026-08-26T23:00;ICON13KM;3.10;4.70;353.0;25.9;0.00;6.0
excenevex;ICONIFS;2026-08-27T00:00;ICON13KM;3.70;4.90;354.0;24.6;0.00;37.0
excenevex;ICONIFS;2026-08-27T01:00;ICON13KM;3.70;5.20;357.0;23.2;0.00;69.0
excenevex;ICONIFS;2026-08-27T02:00;ICON13KM;3.90;5.60;360.0;22.0;0.00;100.0
excenevex;ICONIFS;2026-08-27T03:00;ICON13KM;4.30;6.20;360.0;21.2;0.00;100.0
excenevex;ICONIFS;2026-08-27T04:00;ICON13KM;4.70;7.00;358.0;20.7;0.00;100.0
excenevex;ICONIFS;2026-08-27T05:00;ICON13KM;4.90;7.40;355.0;20.5;0.00;100.0
excenevex;ICONIFS;2026-08-27T06:00;ICON13KM;4.50;6.20;350.0;20.7;0.00;100.0
excenevex;ICONIFS;2026-08-27T07:00;ICON13KM;4.10;4.70;343.0;21.2;0.00;100.0
excenevex;ICONIFS;2026-08-27T08:00;ICON13KM;3.70;5.60;328.0;21.7;0.00;100.0
excenevex;ICONIFS;2026-08-27T09:00;ICON13KM;4.10;11.70;301.0;22.2;0.10;100.0
excenevex;ICONIFS;2026-08-27T10:00;ICON13KM;5.60;19.80;282.0;22.8;0.10;100.0
excenevex;ICONIFS;2026-08-27T11:00;ICON13KM;7.20;25.70;273.0;23.1;0.10;100.0
excenevex;ICONIFS;2026-08-27T12:00;ICON13KM;9.30;26.20;268.0;23.0;0.20;100.0
excenevex;ICONIFS;2026-08-27T13:00;ICON13KM;11.50;24.10;265.0;22.7;0.20;100.0
excenevex;ICONIFS;2026-08-27T14:00;ICON13KM;11.90;22.20;265.0;22.6;0.20;100.0
excenevex;ICONIFS;2026-08-27T15:00;ICON13KM;9.00;21.60;274.0;22.9;0.00;100.0
excenevex;ICONIFS;2026-08-27T16:00;ICON13KM;5.20;21.20;301.0;23.5;0.00;100.0
excenevex;ICONIFS;2026-08-27T17:00;ICON13KM;4.40;19.40;347.0;23.8;0.00;100.0
excenevex;ICONIFS;2026-08-27T18:00;ICON13KM;4.30;14.80;360.0;23.9;0.00;100.0
excenevex;ICONIFS;2026-08-27T19:00;ICON13KM;3.30;8.70;357.0;23.8;0.00;100.0
excenevex;ICONIFS;2026-08-27T20:00;ICON13KM;2.90;5.80;352.0;23.6;0.00;100.0
excenevex;ICONIFS;2026-08-27T21:00;ICON13KM;3.50;8.40;3.0;23.3;0.10;100.0
excenevex;ICONIFS;2026-08-27T22:00;ICON13KM;4.30;13.80;8.0;22.9;0.10;100.0
excenevex;ICONIFS;2026-08-27T23:00;ICON13KM;4.90;18.50;9.0;22.4;0.10;100.0
excenevex;ICONIFS;2026-08-28T00:00;ICON13KM;4.90;21.00;358.0;21.8;0.70;100.0
excenevex;ICONIFS;2026-08-28T01:00;ICON13KM;4.90;22.50;342.0;21.2;0.70;100.0
excenevex;ICONIFS;2026-08-28T02:00;ICON13KM;4.70;22.90;336.0;20.6;0.70;100.0
excenevex;ICONIFS;2026-08-28T03:00;ICON13KM;3.90;21.40;357.0;20.3;2.30;100.0
excenevex;ICONIFS;2026-08-28T04:00;ICON13KM;4.30;18.70;36.0;20.0;2.30;99.0
excenevex;ICONIFS;2026-08-28T05:00;ICON13KM;4.70;16.30;52.0;19.9;2.30;99.0
excenevex;ICONIFS;2026-08-28T06:00;ICON13KM;2.60;15.00;36.0;19.8;2.30;99.0
excenevex;ICONIFS;2026-08-28T07:00;ICON13KM;2.60;14.20;297.0;19.7;2.30;100.0
excenevex;ICONIFS;2026-08-28T08:00;ICON13KM;5.10;13.80;270.0;19.8;2.30;100.0
excenevex;ICONIFS;2026-08-28T09:00;ICON13KM;5.10;13.60;259.0;20.0;1.80;100.0
excenevex;ICONIFS;2026-08-28T10:00;ICON13KM;4.40;13.80;241.0;20.2;1.80;100.0
excenevex;ICONIFS;2026-08-28T11:00;ICON13KM;5.40;15.60;229.0;20.3;1.80;100.0
excenevex;ICONIFS;2026-08-28T12:00;ICON13KM;9.20;20.40;234.0;20.0;1.00;100.0
excenevex;ICONIFS;2026-08-28T13:00;ICON13KM;14.00;26.60;238.0;19.6;1.00;100.0
excenevex;ICONIFS;2026-08-28T14:00;ICON13KM;17.60;31.30;239.0;19.3;1.00;100.0
excenevex;ICONIFS;2026-08-28T15:00;IFS;1.70;11.10;347.0;21.2;0.10;91.0
excenevex;ICONIFS;2026-08-28T16:00;IFS;1.50;10.30;320.0;21.5;0.10;77.0
excenevex;ICONIFS;2026-08-28T17:00;IFS;2.00;9.70;284.0;21.7;0.10;59.0
excenevex;ICONIFS;2026-08-28T18:00;IFS;2.90;9.10;266.0;21.9;0.10;41.0
excenevex;ICONIFS;2026-08-28T19:00;IFS;3.70;8.70;259.0;22.0;0.10;27.0
excenevex;ICONIFS;2026-08-28T20:00;IFS;4.00;8.40;259.0;22.0;0.10;20.0
excenevex;ICONIFS;2026-08-28T21:00;IFS;3.50;8.00;264.0;21.9;0.00;24.0
excenevex;ICONIFS;2026-08-28T22:00;IFS;2.70;7.80;278.0;21.6;0.00;35.0
excenevex;ICONIFS;2026-08-28T23:00;IFS;2.10;7.60;309.0;21.2;0.00;50.0
excenevex;ICONIFS;2026-08-29T00:00;IFS;2.40;7.60;346.0;20.8;0.00;65.0
excenevex;ICONIFS;2026-08-29T01:00;IFS;3.10;7.80;5.0;20.4;0.00;76.0
excenevex;ICONIFS;2026-08-29T02:00;IFS;3.40;8.00;10.0;20.1;0.00;80.0
excenevex;ICONIFS;2026-08-29T03:00;IFS;3.00;8.40;7.0;19.8;0.20;75.0
excenevex;ICONIFS;2026-08-29T04:00;IFS;2.40;9.10;358.0;19.5;0.20;62.0
excenevex;ICONIFS;2026-08-29T05:00;IFS;1.80;9.90;335.0;19.2;0.20;47.0
excenevex;ICONIFS;2026-08-29T06:00;IFS;1.80;10.70;288.0;19.0;0.20;30.0
excenevex;ICONIFS;2026-08-29T07:00;IFS;2.80;11.90;260.0;18.9;0.20;16.0
excenevex;ICONIFS;2026-08-29T08:00;IFS;4.10;12.80;248.0;19.0;0.20;7.0
excenevex;ICONIFS;2026-08-29T09:00;IFS;5.80;14.00;241.0;19.3;0.00;6.0
excenevex;ICONIFS;2026-08-29T10:00;IFS;8.00;15.60;237.0;19.9;0.00;6.0
excenevex;ICONIFS;2026-08-29T11:00;IFS;10.30;17.10;236.0;20.7;0.00;9.0
excenevex;ICONIFS;2026-08-29T12:00;IFS;12.40;18.70;235.0;21.4;0.00;13.0
excenevex;ICONIFS;2026-08-29T13:00;IFS;14.20;19.80;234.0;22.0;0.00;16.0
excenevex;ICONIFS;2026-08-29T14:00;IFS;15.20;20.80;233.0;22.4;0.00;18.0
excenevex;ICONIFS;2026-08-29T15:00;IFS;15.40;21.40;232.0;22.5;0.00;24.0
excenevex;ICONIFS;2026-08-29T16:00;IFS;15.10;21.80;231.0;22.5;0.00;33.0
excenevex;ICONIFS;2026-08-29T17:00;IFS;14.20;22.00;230.0;22.3;0.00;42.0
excenevex;ICONIFS;2026-08-29T18:00;IFS;13.20;22.00;229.0;22.1;0.00;50.0
excenevex;ICONIFS;2026-08-29T19:00;IFS;11.90;21.80;228.0;21.8;0.00;56.0
excenevex;ICONIFS;2026-08-29T20:00;IFS;10.80;21.40;228.0;21.6;0.00;58.0
excenevex;ICONIFS;2026-08-29T21:00;IFS;9.60;20.80;228.0;21.3;0.00;53.0
excenevex;ICONIFS;2026-08-29T22:00;IFS;8.00;19.80;230.0;20.9;0.00;43.0
excenevex;ICONIFS;2026-08-29T23:00;IFS;6.50;18.90;233.0;20.5;0.00;30.0
excenevex;ICONIFS;2026-08-30T00:00;IFS;4.90;17.70;239.0;20.1;0.00;17.0
excenevex;ICONIFS;2026-08-30T01:00;IFS;3.50;16.50;249.0;19.7;0.00;8.0
excenevex;ICONIFS;2026-08-30T02:00;IFS;2.50;15.20;263.0;19.4;0.00;5.0
excenevex;ICONIFS;2026-08-30T03:00;IFS;2.00;13.60;284.0;19.1;0.00;10.0
excenevex;ICONIFS;2026-08-30T04:00;IFS;1.90;12.10;309.0;18.7;0.00;20.0
excenevex;ICONIFS;2026-08-30T05:00;IFS;2.10;10.30;326.0;18.4;0.00;34.0
excenevex;ICONIFS;2026-08-30T06:00;IFS;2.40;8.60;339.0;18.1;0.00;49.0
excenevex;ICONIFS;2026-08-30T07:00;IFS;2.60;7.00;347.0;18.0;0.00;61.0
excenevex;ICONIFS;2026-08-30T08:00;IFS;2.80;6.00;352.0;18.0;0.00;70.0
excenevex;ICONIFS;2026-08-30T09:00;IFS;2.90;5.40;354.0;18.2;0.00;74.0
excenevex;ICONIFS;2026-08-30T10:00;IFS;2.90;5.20;356.0;18.5;0.00;75.0
excenevex;ICONIFS;2026-08-30T11:00;IFS;2.80;5.40;356.0;19.0;0.00;74.0
excenevex;ICONIFS;2026-08-30T12:00;IFS;2.50;5.60;356.0;19.5;0.00;73.0
excenevex;ICONIFS;2026-08-30T13:00;IFS;2.30;5.80;355.0;20.0;0.00;72.0
excenevex;ICONIFS;2026-08-30T14:00;IFS;2.10;6.00;352.0;20.4;0.00;73.0
excenevex;ICONIFS;2026-08-30T15:00;IFS;1.70;6.00;347.0;20.8;0.00;77.0
excenevex;ICONIFS;2026-08-30T16:00;IFS;1.20;6.20;331.0;21.3;0.00;83.0
excenevex;ICONIFS;2026-08-30T17:00;IFS;0.90;6.20;302.0;21.8;0.00;90.0
excenevex;ICONIFS;2026-08-30T18:00;IFS;1.00;6.40;264.0;22.2;0.00;96.0
excenevex;ICONIFS;2026-08-30T19:00;IFS;1.10;6.40;250.0;22.4;0.00;99.0
excenevex;ICONIFS;2026-08-30T20:00;IFS;1.10;6.60;243.0;22.6;0.00;98.0
excenevex;ICONIFS;2026-08-30T21:00;IFS;0.70;6.80;262.0;22.5;0.00;94.0
excenevex;ICONIFS;2026-08-30T22:00;IFS;0.60;7.00;351.0;22.3;0.00;84.0
excenevex;ICONIFS;2026-08-30T23:00;IFS;1.40;7.40;20.0;21.9;0.00;70.0
hermance;ICONIFS;2026-08-21T00:00;ICONCH1;10.00;13.00;156.0;20.7;0.40;100.0
hermance;ICONIFS;2026-08-21T01:00;ICONCH1;7.40;13.00;207.0;21.1;0.00;100.0
hermance;ICONIFS;2026-08-21T02:00;ICONCH1;5.30;7.00;172.0;19.9;0.10;100.0
hermance;ICONIFS;2026-08-21T03:00;ICONCH1;5.70;7.40;211.0;20.2;0.00;100.0
hermance;ICONIFS;2026-08-21T04:00;ICONCH1;2.20;7.40;165.0;19.3;0.00;100.0
hermance;ICONIFS;2026-08-21T05:00;ICONCH1;5.10;6.60;43.0;19.3;0.00;100.0
hermance;ICONIFS;2026-08-21T06:00;ICONCH1;5.80;10.50;143.0;18.3;1.60;100.0
hermance;ICONIFS;2026-08-21T07:00;ICONCH1;7.30;9.30;196.0;18.2;4.10;100.0
hermance;ICONIFS;2026-08-21T08:00;ICONCH1;1.40;1.90;74.0;17.3;4.90;100.0
hermance;ICONIFS;2026-08-21T09:00;ICONCH1;4.10;5.40;71.0;17.2;1.20;100.0
hermance;ICONIFS;2026-08-21T10:00;ICONCH1;1.80;5.60;77.0;17.5;0.10;100.0
hermance;ICONIFS;2026-08-21T11:00;ICONCH1;3.90;5.20;153.0;17.2;2.00;100.0
hermance;ICONIFS;2026-08-21T12:00;ICONCH1;2.70;5.10;69.0;17.3;1.20;100.0
hermance;ICONIFS;2026-08-21T13:00;ICONCH1;3.30;4.30;177.0;17.7;0.10;99.0
hermance;ICONIFS;2026-08-21T14:00;ICONCH1;4.60;6.00;202.0;18.2;0.00;47.0
hermance;ICONIFS;2026-08-21T15:00;ICONCH1;5.20;8.20;202.0;19.6;0.00;87.0
hermance;ICONIFS;2026-08-21T16:00;ICONCH1;4.70;8.20;232.0;20.3;0.00;55.0
hermance;ICONIFS;2026-08-21T17:00;ICONCH1;4.80;7.40;230.0;21.6;0.00;82.0
hermance;ICONIFS;2026-08-21T18:00;ICONCH1;11.50;14.80;219.0;21.7;0.00;100.0
hermance;ICONIFS;2026-08-21T19:00;ICONCH1;8.10;27.80;160.0;18.6;4.30;79.0
hermance;ICONIFS;2026-08-21T20:00;ICONCH1;7.00;12.40;166.0;18.6;0.00;50.0
hermance;ICONIFS;2026-08-21T21:00;ICONCH1;6.90;10.30;172.0;18.2;0.00;100.0
hermance;ICONIFS;2026-08-21T22:00;ICONCH1;6.80;8.70;162.0;18.2;0.00;100.0
hermance;ICONIFS;2026-08-21T23:00;ICONCH1;6.60;12.60;177.0;17.7;0.00;0.0
