run_id;fetched_at;spot_key;model_key;status;http_status;error_message;hours_written;nulls_replaced_by_zero;grid_latitude;grid_longitude;grid_elevation_m
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;st_alban_du_rhone;GFS;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;st_cyr_sur_le_rhone;AROMEHD;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;st_cyr_sur_le_rhone;ARPEGE;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;st_cyr_sur_le_rhone;ICONCH1;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;st_cyr_sur_le_rhone;ICONCH2;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;st_cyr_sur_le_rhone;ICON13KM;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;st_cyr_sur_le_rhone;IFS;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;st_cyr_sur_le_rhone;GFS;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;st_romain_des_iles;AROMEHD;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;st_romain_des_iles;ARPEGE;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;st_romain_des_iles;ICONCH1;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;st_romain_des_iles;ICONCH2;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;st_romain_des_iles;ICON13KM;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;st_romain_des_iles;IFS;failed;;Réseau : _ssl.c:993: The handshake operation timed out;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;st_romain_des_iles;GFS;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;treffort;AROMEHD;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;treffort;ARPEGE;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;treffort;ICONCH1;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;treffort;ICONCH2;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;treffort;ICON13KM;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;treffort;IFS;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;treffort;GFS;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;vengeron;AROMEHD;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
2026-09-16T13:15:00+02:00;2026-09-16T17:29:27+02:00;vengeron;ARPEGE;failed;429;HTTP 429 : Daily API request limit exceeded. Please try again tomorrow.;0;0;;;
